PRODUCT,URL,PRICE,COMPARE_AT_PRICE,STOCK,CATEGORY,PRODUCTNO,BARCODE,WEIGHT,WEIGHT_UNIT,REQUIRES_SHIPPING,TAXABLE,VENDOR,TAGS,PUBLISHED_AT,CREATED_AT,UPDATED_AT,DESCRIPTION,IMGURL,IMAGE_FILENAME
Opuncie consolea - Plastový (v ceně),https://www.pokojovky.co//products/opuncie,590.00,,No,pokojovka,"A: Opuntia rubescens 'Consolea', B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"500-1000, celozelene, cistsi-vzduch, denmatek, deti-a-zvirata, do-chodby, do-kancelare, do-kuchyne, do-loznice, do-obyvaku, kaktusy-a-sukulenty, leto, malapokojovka, nizkanarocnost, Novinka, novinkynovinky, primeslunce, zacatecnici",2023-04-13T14:28:26+02:00,2022-05-13T12:11:19+02:00,2024-11-13T16:12:51+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/7DJcrNyY.jpg?v=1652436720,7DJcrNyY.jpg
Strelitzia nicolai větší - Plastový (v ceně),https://www.pokojovky.co//products/strelitzia-nicolai-vetsi,1290.00,,Yes,pokojovka,"A: Strelitzia nicolai, B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"1000-2000, celozelene, cistsi-vzduch, do-chodby, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, leto, Novinka, Pokojovky, Pokojovky na zaslání, Pro začátečníky, Pro čistší vzduch, Přímé slunce, velkapokojovka",2022-10-11T12:41:35+02:00,2021-09-17T16:46:37+02:00,2024-11-13T16:12:51+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/VLmPaw.jpg?v=1719056135,VLmPaw.jpg
Peperomia Hope - Plastový (v ceně),https://www.pokojovky.co//products/peperomia-hope,430.00,,No,pokojovka,"A: Peperomia tetraphylla, B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"300-500, celozelene, cistsi-vzduch, denmatek, deti-a-zvirata, do-chodby, do-kancelare, do-kuchyne, do-loznice, do-obyvaku, leto, malapokojovka, Nepřímé světlo, Novinka, Pokojovky, Pokojovky na zaslání, previsle, Pro čistší vzduch, Vhodné pro zvířata, zacatecnici",2022-10-14T14:55:24+02:00,2020-05-28T11:18:11+02:00,2024-11-13T16:12:51+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/W5vvaV7U.jpg?v=1667897748,W5vvaV7U.jpg
Opuncie - Plastový (v ceně),https://www.pokojovky.co//products/opuncie-mala-1,230.00,,No,pokojovka,"A: Opuntia microdasys, B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"celozelene, cistsi-vzduch, deti-a-zvirata, do-chodby, do-kancelare, do-kuchyne, do-loznice, do-obyvaku, do300, kaktusy-a-sukulenty, leto, Minipokojovka, nizkanarocnost, primeslunce, zacatecnici",2022-12-09T11:17:37+01:00,2020-04-03T17:03:17+02:00,2024-11-13T16:12:51+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/pokojovky_igorzacharov_20211111__DSF4893.jpg?v=1636901135,pokojovky_igorzacharov_20211111__DSF4893.jpg
Kaktusové překvapení - Plastový (v ceně),https://www.pokojovky.co//products/kaktusove-prekvapeni,190.00,,Yes,pokojovka,"A: Echinocactus grusonii, B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"celozelene, cistsi-vzduch, deti-a-zvirata, do-chodby, do-kancelare, do-kuchyne, do-loznice, do-obyvaku, do300, kaktusy-a-sukulenty, leto, Minipokojovka, neco-zelene, nezco-zelene, nizkanarocnost, primeslunce, valentyn, zacatecnici",2022-11-09T10:30:58+01:00,2022-11-08T10:48:02+01:00,2024-11-13T16:12:51+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/Rp9M_iIk_0634545d-e85c-46a5-8fa5-266d86911626.jpg?v=1667986228,Rp9M_iIk_0634545d-e85c-46a5-8fa5-266d86911626.jpg
Opuncie microdasys rufida - Plastový (v ceně),https://www.pokojovky.co//products/copy-of-opuncie,390.00,,No,pokojovka,", D: CZ",,,,Yes,Yes,Pokojovky,"300-500, celozelene, cistsi-vzduch, deti-a-zvirata, do-chodby, do-kancelare, do-kuchyne, do-loznice, do-obyvaku, kaktusy-a-sukulenty, leto, Minipokojovka, nizkanarocnost, Novinka, primeslunce, zacatecnici",2024-03-13T16:31:20+01:00,2024-03-13T15:46:25+01:00,2024-11-13T16:12:51+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/tQ9_f_ko.jpg?v=1719920148,tQ9_f_ko.jpg
Philodendron Billietiae - Plastový (v ceně),https://www.pokojovky.co//products/filodendron-billietiae,610.00,,No,pokojovka,"A: Filodendron Billietiaec, D: CZ",,,,Yes,Yes,Pokojovky,"500-1000, celozelene, cistsi-vzduch, do-chodby, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, nizkanarocnost, Novinka, posilame, strednipokojovka, svetlemisto, zacatecnici",2024-05-13T16:25:41+02:00,2024-05-13T14:50:07+02:00,2024-11-13T16:12:51+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/S310E4qk.jpg?v=1719056825,S310E4qk.jpg
Filodendron Florida Green - Plastový (v ceně),https://www.pokojovky.co//products/filodendron-billietiae-copy,490.00,,Yes,pokojovka,"Philodendron squamiferum x pedatum, D: CZ",,,,Yes,Yes,Pokojovky,"300-500, celozelene, cistsi-vzduch, do-chodby, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, malapokojovka, nizkanarocnost, Novinka, posilame, previsle, svetlemisto, zacatecnici",2024-05-13T16:25:41+02:00,2024-05-13T15:04:01+02:00,2024-11-13T16:12:51+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/FbJ0xtfI.jpg?v=1719056775,FbJ0xtfI.jpg
Epiphyllum chrysocardium - Plastový (v ceně),https://www.pokojovky.co//products/epiphyllum-chrysocardium,490.00,,No,pokojovka,"A: Epiphyllum chrysocardium, B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"300-500, celozelene, denmatek, deti-a-zvirata, do-chodby, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, kaktusy-a-sukulenty, leto, malapokojovka, nas-vyber, nizkanarocnost, Novinka, petfriendly, posilame, previsle, svetlemisto, zacatecnici",2024-05-13T17:19:09+02:00,2024-05-13T17:14:12+02:00,2024-11-13T16:12:51+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/exEERARw.jpg?v=1719922065,exEERARw.jpg
Hoya Kerrii dvojitá - Plastový ( v ceně),https://www.pokojovky.co//products/hoya-kerrii-dvojita,290.00,0.00,No,pokojovka,"A: Hoya kerrii, B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"celozelene, cistsi-vzduch, denmatek, deti-a-zvirata, do-chodby, do-kancelare, do-kuchyne, do-loznice, do-obyvaku, do300, kaktusy-a-sukulenty, leto, Minipokojovka, nas-vyber, neco-zelene, nizkanarocnost, Novinka, posilame, primeslunce, svetlemisto, valentyn, zacatecnici",2024-07-08T11:40:00+02:00,2024-07-02T13:28:55+02:00,2024-11-13T16:12:51+01:00,"
",https://cdn.shopify.com/s/files/1/2581/0526/files/JaXXkNWU.jpg?v=1719919778,JaXXkNWU.jpg
Euphorbia Acrurensis - Plastový (v ceně),https://www.pokojovky.co//products/euphorbia-acrurensis,890.00,,Yes,pokojovka,"A: Euphorbia Acrurensis, B: CZ-1726, C: CZ-5665",,,,Yes,Yes,Pokojovky,"500-1000, celozelene, cistsi-vzduch, do-chodby, do-kancelare, do-kuchyne, do-loznice, do-obyvaku, kaktusy-a-sukulenty, leto, nizkanarocnost, Novinka, novinkynovinky, primeslunce, zacatecnici",2024-07-15T13:44:45+02:00,2024-07-15T13:25:28+02:00,2024-11-13T16:12:51+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/IMG_7978_heic.jpg?v=1721043347,IMG_7978_heic.jpg
Hoya linerais - Plastový ( v ceně),https://www.pokojovky.co//products/hoya-linerais,850.00,0.00,Yes,pokojovka,"A: Hoya gracilis, B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"300-500, celozelene, cistsi-vzduch, deti-a-zvirata, do-chodby, do-kancelare, do-kuchyne, do-loznice, do-obyvaku, kaktusy-a-sukulenty, leto, malapokojovka, nizkanarocnost, posilame, previsle, primeslunce, svetlemisto, zacatecnici",2024-09-27T12:41:15+02:00,2024-09-27T11:36:49+02:00,2024-11-13T16:12:51+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/IMG_6511.jpg?v=1727431929,IMG_6511.jpg
Voucher různé hodnoty (víceúčelový) - Voucher 200 Kč,https://www.pokojovky.co//products/voucher-1000,200.00,,Yes,voucher,,,,,Yes,Yes,Pokojovky,Vouchery,2022-05-03T15:15:14+02:00,2017-12-11T15:22:39+01:00,2024-11-13T16:12:51+01:00,"Vybrat dárek pro sebe může být někdy oříšek, natož vybrat něco pro ostatní. Fíkus, monsteru nebo roztomilou řasokouli? Potěšte vaše milované voucherem na nákup zelené radosti v hodnotě od 200 do 3000 Kč a nechte finální výběr na nich.
Voucher ve vybrané hodnotě vám zašleme vytištěný na kvalitním papíře a s obálkou. Nebo si ho vyzdvihněte u nás v obchodě. Kód na voucheru můžete uplatit při kterémkoliv nákupu na Pokojovky.co (online i v obchodě). Platí na dobu neurčitou a může se použít jen jednou.",https://cdn.shopify.com/s/files/1/2581/0526/products/pokojovky_igorzacharov_20211111__DSF4932_44414a22-9d7e-445c-bc7e-2f0b05899d05.jpg?v=1636901316,pokojovky_igorzacharov_20211111__DSF4932_44414a22-9d7e-445c-bc7e-2f0b05899d05.jpg
Malá kytkotyčka cikcak - Default Title,https://www.pokojovky.co//products/velka-kytkotycka-cikcak,160.00,,Yes,,,,,,Yes,Yes,Pokojovky,"cesky, doplňky, jaro, kytkotyčka, Novinka, Oporystojany, Praktické-kousky",2021-10-04T15:50:37+02:00,2021-10-04T15:31:35+02:00,2024-11-13T16:12:51+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/nVu3XX4w-2.jpg?v=1633355268,nVu3XX4w-2.jpg
Malá kytkotyčka vlny - Default Title,https://www.pokojovky.co//products/mala-kytkotycka-vlny,160.00,,Yes,,,,,,Yes,Yes,Pokojovky,"cesky, doplňky, jaro, kytkotyčka, Novinka, Oporystojany, Praktické-kousky",2021-10-04T15:53:13+02:00,2021-10-04T15:51:50+02:00,2024-11-13T16:12:51+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/kB_8pHZQ.jpg?v=1633355882,kB_8pHZQ.jpg
Velká kytkotyčka vlny - Default Title,https://www.pokojovky.co//products/velka-kytkotycka-vlny,230.00,0.00,No,,,,,,Yes,Yes,Pokojovky,"cesky, doplňky, jaro, kytkotyčka, Novinka, Oporystojany, Praktické-kousky",2021-10-04T15:54:59+02:00,2021-10-04T15:53:25+02:00,2024-11-13T16:12:51+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/wkwoGF4A.jpg?v=1633355856,wkwoGF4A.jpg
Velká kytkotyčka cikcak - Default Title,https://www.pokojovky.co//products/velka-kytkotycka-cikcak-1,230.00,,Yes,,,,,,Yes,Yes,Pokojovky,"cesky, doplňky, jaro, kytkotyčka, Novinka, Oporystojany, Praktické-kousky",2021-10-04T15:58:57+02:00,2021-10-04T15:55:16+02:00,2024-11-13T16:12:51+01:00,"Potřebuje se vaše pokojovka o někoho opřít? Zkuste kytkotyčku – designovou kovovou oporu ručně vyrobenou v Brně. Tato je v cikcak provedení, z poměděného silného drátu a hodí se na střední pokojovky.
Kov: měď
Výška: 39 cm
",https://cdn.shopify.com/s/files/1/2581/0526/products/w7OZULbA.jpg?v=1633355918,w7OZULbA.jpg
Velká kytkotyčka kobra - Default Title,https://www.pokojovky.co//products/velka-kytkotycka-kobra,230.00,,No,,,,,,Yes,Yes,Pokojovky,"cesky, doplňky, jaro, kytkotyčka, Novinka, Oporystojany, Praktické-kousky",2021-11-09T18:45:11+01:00,2021-11-01T13:15:18+01:00,2024-11-13T16:12:51+01:00,"Potřebuje se vaše pokojovka o někoho opřít? Zkuste kytkotyčku – designovou kovovou oporu ručně vyrobenou v Brně. Tato je ve tvaru ""kobry"", která hezky obejme a podrží všechny neposedné stonky. Je z měděného silného drátu a hodí se na střední pokojovky.
Kov: mosaz (na ilustrační fotografii je měď)
Výška: 34 cm
Průměr: 12 cm
",https://cdn.shopify.com/s/files/1/2581/0526/products/pokojovky_igorzacharov_20211028__DSF2824.jpg?v=1636568593,pokojovky_igorzacharov_20211028__DSF2824.jpg
Maxi kytkotyčka kobra - Default Title,https://www.pokojovky.co//products/maxi-kytkotycka-kobra,490.00,,No,,,,,,Yes,Yes,Pokojovky,"cesky, doplňky, kytkotyčka, Novinka, Oporystojany, Praktické-kousky",2022-03-17T11:30:47+01:00,2022-02-28T15:55:09+01:00,2024-11-13T16:12:51+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/W_lW2LUw.jpg?v=1646651624,W_lW2LUw.jpg
Velká kytkotyčka kruh - Default Title,https://www.pokojovky.co//products/velka-kytkotycka-kruh,230.00,0.00,No,,,,,,Yes,Yes,Pokojovky,"cesky, doplňky, jaro, kytkotyčka, Novinka, Oporystojany, Praktické-kousky",2022-03-17T13:35:59+01:00,2022-02-28T15:56:13+01:00,2024-11-13T16:12:51+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/LIvLr42A.jpg?v=1646651678,LIvLr42A.jpg
Nůžky - Default Title,https://www.pokojovky.co//products/nuzky,350.00,,Yes,doplnek,,,,,Yes,Yes,Pokojovky,"doplňky, jaro, Novinka, novinkynovinky, ostatni_doplnky, Praktické-kousky",2023-12-07T20:35:54+01:00,2022-03-03T20:55:48+01:00,2024-11-13T16:12:51+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/igorzacharov_20231106__DSF6436.jpg?v=1701977701,igorzacharov_20231106__DSF6436.jpg
Kartáček na nehty - Default Title,https://www.pokojovky.co//products/kartacek-na-nehty,190.00,,Yes,doplnek,,,,,Yes,Yes,Pokojovky,"doplňky, jaro, novinkynovinky, ostatni_doplnky, Praktické-kousky, přesazování",2022-03-07T14:13:43+01:00,2022-03-03T21:03:26+01:00,2024-11-13T16:12:51+01:00, ,https://cdn.shopify.com/s/files/1/2581/0526/products/V8IUbNbg.jpg?v=1646652144,V8IUbNbg.jpg
Svíčka Pokojovky x SO.SLOW - Default Title,https://www.pokojovky.co//products/svicka-pokojovky-x-so-slow,690.00,,Yes,doplnek,,,,,Yes,Yes,Pokojovky,"cesky, nas-vyber, neco-zelene, Novinka, novinkynovinky, ostatni_doplnky",2023-06-02T11:59:45+02:00,2023-06-02T08:52:14+02:00,2024-11-13T16:12:51+01:00,"




Nová limitovaná edice svíček Metal Tins Pokojovky x SO.SLOW.
 Společně vznikla svěže bylinková svíčka, která voní zelení díky rozmarýnu a koriandru. Se zemitostí hlíny čerstvě přesazených rostlin díky santalu a doplněná příjemnou štiplavostí černého pepře. Jedinečná vůně v 315g organického sójového vosku s dvěma bavlněnými knoty přivolá vzpomínky na babiččin skleník.
315g svíčka – velké balení60-70 hodin hoření.Vůně: koriandr, rozmarýn, santal a černý pepř



",https://cdn.shopify.com/s/files/1/2581/0526/files/igorzacharov_20231106__DSF6360.jpg?v=1699441328,igorzacharov_20231106__DSF6360.jpg
Pnoucí rašeliníková tyč - 50 cm,https://www.pokojovky.co//products/mechova-tyc,390.00,,Yes,,,,,,Yes,Yes,Pokojovky,"cesky, doplňky, jaro, Novinka, Oporystojany, Praktické-kousky, pronarocne",2024-07-03T15:12:23+02:00,2024-07-03T14:43:17+02:00,2024-11-13T16:12:51+01:00," 
Chcete, aby vám rostly velké listy jako u lián v džungli? Pořiďte vašim pnoucím rostlinkám oporu plnou šťavnatého mechu. Rašeliník krásně drží vlhkost, kterou bude pokojovka získávat díky svým vzdušným kořínkům.
 
Jak na to?
Vyberte pnoucí pokojovku se vzdušnými kořeny.
Tyč zapíchněte doprostřed květináče a stonky přichyťte nebo obtočte kolem dokola. Časem do mechu zapustí vzdušné kořínky. Na začátek ale můžete rostlinku k opoře přichytit.
Pravidelně tyč zalévejte, ideálně velmi pozvolna horním otvorem tak, aby se vláha dostala do celého objemu tyče. Udržujte ji vždy trochu vlhkou. Pokud vám mech vyschne, nejdříve ho postříkejte rozprašovačem a až poté ho zalijte.
",https://cdn.shopify.com/s/files/1/2581/0526/files/9VRmzahA.jpg?v=1720010945,9VRmzahA.jpg
Kovová lopatka - Default Title,https://www.pokojovky.co//products/kovova-lopatka,350.00,,Yes,,,,,,Yes,Yes,Pokojovky,"cesky, doplňky, jaro, Novinka, Praktické-kousky",2024-11-13T10:35:15+01:00,2024-11-13T10:22:33+01:00,2024-11-13T16:12:51+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/d8rSpdmU-2.jpg?v=1731490319,d8rSpdmU-2.jpg
Kniha Pokojovky od jara do zimy - Default Title,https://www.pokojovky.co//products/kniha-pokojovky-od-jara-do-zimy,630.00,630.00,Yes,doplnek,,,,,Yes,Yes,Pokojovky,"cesky, denmatek, jaro, Knihy, neco-zelene, Pro pokročilé, Pro začátečníky, pronarocne",2020-11-30T09:20:18+01:00,2020-11-10T10:44:29+01:00,2024-11-13T16:12:51+01:00,"







Bestseller mezi pěstitelskými knihami. Pokojovky od jara do zimy vás naučí, jak se o pokojovky starat během celého roku. Přestože je kniha rozdělena podle čtyř ročních období, naučíte se nahlížet na péči o pokojovky komplexně a chápat souvislosti. Srozumitelně, jednoduše a přehledně. Vysvětlíme ta nejdůležitější pokojovková témata a naučíme vás vztahy mezi zálivkou, sluncem a teplotou napříč celým rokem. Nezapomněly jsme ani na nejčastější problémy, přehledné tabulky nebo sezónní DIY projekty.















",https://cdn.shopify.com/s/files/1/2581/0526/products/y9m2ycoQ.jpg?v=1636636965,y9m2ycoQ.jpg
Pěstební světlo Mother - Mother PlantSpectrum16,https://www.pokojovky.co//products/pestebni-svetlo,3290.00,,Yes,doplnek,,,,,Yes,Yes,Pokojovky,"doplňky, Novinka, Praktické-kousky, pronarocne, Pěstování, Světlo",2021-11-03T10:44:07+01:00,2021-11-02T20:25:47+01:00,2024-11-13T16:12:51+01:00,"
Jak PlantSpectrum funguje?
PlantSpectrum pěstební světlo pokrývá všechny vlnové délky, které přispívají k fotosyntéze rostlin. PAR (photosynthetic active radiation) je rozsah vlnových délek mezi 400-700 nanometry, který přímo přispívá k růstu a vývoji rostlin. Světlo PlantSpectrum zajišťuje zdravý růst všech typů pokojovek a přitom zachovává přirozený vzhled i chuť.
Praktické
PlantSpectrum16 snadno namontujte do stojanu nebo jej umístěte svisle blízko vašich rostlin. Všechny díly jsou odolné proti korozi a opotřebení. Hliníkové tělo zaručuje chytré a efektivní pasivní chlazení. Zároveň výrobce poskytuje 4letou záruku na LED desku. 


Balení obsahuje
1 x světlo IP65 s plným spektrem1 x držák1 x adaptér2 x šestihranné šrouby2 x šestihranný šroub M4, 1 x šroub s šestihrannou hlavou L
 

Tento produkt je pouze na objednávku – dodací doba 14 dní.
 ",https://cdn.shopify.com/s/files/1/2581/0526/products/cK-2HVAQ.jpg?v=1635932624,cK-2HVAQ.jpg
Ponožky Pokojovky - 36-39,https://www.pokojovky.co//products/ponozky-pokojovky,300.00,,Yes,doplnek,,,,,Yes,Yes,Pokojovky,"cesky, doplňky, neco-zelene, Novinka, novinkynovinky, ostatni_doplnky, Zelenevanoce",2023-11-24T11:02:10+01:00,2023-11-22T15:23:10+01:00,2024-11-13T16:12:51+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/igorzacharov_20231124_L1006142.jpg?v=1700820107,igorzacharov_20231124_L1006142.jpg
Sada kniha a ponožky Pokojovky - 36-39,https://www.pokojovky.co//products/sada-kniha-a-ponozky-pokojovky,890.00,,Yes,doplnek,,,,,Yes,Yes,Pokojovky,"cesky, doplňky, nas-vyber, Novinka, novinkynovinky, ostatni_doplnky, pro-radost, pro_ještě_větší_radost, Zelenevanoce",2023-11-24T11:14:44+01:00,2023-11-24T11:04:06+01:00,2024-11-13T16:12:51+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/igorzacharov_20231124_L1006183.jpg?v=1700820604,igorzacharov_20231124_L1006183.jpg
Sada knihy Pokojovky od jara do zimy a e-knihy Pokojovky a jak se o ně starat - Default Title,https://www.pokojovky.co//products/sada-kniha-pokojovky-od-jara-do-zimy-a-e-kniha-pokojovky-a-jak-se-o-ne-starat,850.00,890.00,Yes,doplnek,,,,,Yes,Yes,Pokojovky,"cesky, doplňky, Edukace, Knihy, nas-vyber, Novinka, novinkynovinky, ostatni_doplnky, Praktické-kousky, pro_ještě_větší_radost, Zelenevanoce",2023-12-12T08:52:00+01:00,2023-12-11T19:44:42+01:00,2024-11-13T16:12:51+01:00,"Jedna vytištěná v zelené vazbě, druhá vyprodaná jako ebook. Pořiďte si zvýhodněnpu sadu dvou oblíbených knih o pěstování pokojovek. Co dát jednu sobě a druhou obdarovat dalšího milovníka rostlin?",https://cdn.shopify.com/s/files/1/2581/0526/files/IMG_4502_portfolio_igorzacharov-removebg-preview-4_ed41486b-5de5-4bd2-8f19-5f3288e6a6bd.png?v=1702321105,IMG_4502_portfolio_igorzacharov-removebg-preview-4_ed41486b-5de5-4bd2-8f19-5f3288e6a6bd.png
E–voucher různé hodnoty (víceúčelový) - Voucher v hodnotě 200 Kč,https://www.pokojovky.co//products/voucher,200.00,,Yes,Gift Cards,,,,,No,No,Pokojovky,"naposlednichvili, Vouchery",2022-04-28T16:04:58+02:00,2020-04-17T09:26:12+02:00,2024-11-13T16:12:52+01:00,"Vybrat dárek pro sebe může být někdy oříšek, natož vybrat něco pro ostatní. Fíkus, monsteru nebo roztomilou řasokouli? Potěšte vaše milované voucherem na nákup zelené radosti v hodnotě od 200 do 3000 Kč a nechte finální výběr na nich.
Po nákupu vám automaticky pošleme váš e-voucher s unikátním kódem do vaší mailové schránky. Můžete ho přeposlat dál, nebo ho vytisknout. Kód na voucheru můžete uplatit při kterémkoliv nákupu na Pokojovky.co (online i v obchodě). Platí na dobu neurčitou a může se použít jen jednou.",https://cdn.shopify.com/s/files/1/2581/0526/products/pokojovky_igorzacharov_20211111__DSF4932.jpg?v=1636901287,pokojovky_igorzacharov_20211111__DSF4932.jpg
Filodendron Brasil - Plastový (v ceně),https://www.pokojovky.co//products/filodendron-brasil,390.00,,Yes,pokojovka,"A: Philodendron hederaceum 'Brasil', B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"300-500, cistsi-vzduch, do-chodby, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, malapokojovka, nizkanarocnost, posilame, previsle, s-okrasnym-listem, svetlemisto, zacatecnici",2021-09-24T16:00:17+02:00,2019-05-16T20:16:57+02:00,2024-11-13T16:12:52+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/igorzacharov_20220721__DSF5353.jpg?v=1658926324,igorzacharov_20220721__DSF5353.jpg
Šplhavnice Marble - Plastový (v ceně),https://www.pokojovky.co//products/splhavnice-marble,380.00,,Yes,pokojovka,"A: Epipremnum aureum 'Marble Queen', B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"300-500, cistsi-vzduch, do-chodby, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, malapokojovka, malosvetla, nizkanarocnost, posilame, previsle, s-okrasnym-listem, svetlemisto, zacatecnici",2022-02-06T19:00:11+01:00,2018-11-09T09:16:59+01:00,2024-11-13T16:12:52+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/1VRfIAPM.jpg?v=1652085678,1VRfIAPM.jpg
Tchynin jazyk - Plastový (v ceně),https://www.pokojovky.co//products/sansevieria-tchynin-jazyk,500.00,,Yes,pokojovka,"A: Dracaena trifasciata 'Laurentii', B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"500-1000, cistsi-vzduch, do-chodby, do-kancelare, do-kuchyne, do-loznice, do-obyvaku, leto, malosvetla, nizkanarocnost, posilame, primeslunce, s-okrasnym-listem, strednipokojovka, svetlemisto, zacatecnici",2022-02-06T19:00:06+01:00,2018-02-20T22:17:53+01:00,2024-11-13T16:12:52+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/igorzacharov_20220602__DSF1280.jpg?v=1655976575,igorzacharov_20220602__DSF1280.jpg
Scindapsus pictus - Plastový (v ceně),https://www.pokojovky.co//products/scindapsus-pictus,390.00,,No,pokojovka,"A: Scindapsus pictus, B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"300-500, cistsi-vzduch, do-chodby, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, malapokojovka, malosvetla, nizkanarocnost, Novinka, posilame, previsle, s-okrasnym-listem, svetlemisto, zacatecnici",2022-09-27T10:23:05+02:00,2022-09-27T10:18:10+02:00,2024-11-13T16:12:52+01:00," Rostlinu ti pošleme i za Prahu, pokud není květináč větší než 14 cm, to je maximum. U větších rostlin je tak možné zaslat ji pouze kurýrem po Praze (Liftago) nebo osobní odběr v našem studiu. Děkujeme moc za pochopení. ",https://cdn.shopify.com/s/files/1/2581/0526/products/igorzacharov_20220505__DSF0179.jpg?v=1664266940,igorzacharov_20220505__DSF0179.jpg
Filodendron micans - Plastový (v ceně),https://www.pokojovky.co//products/filodendron-micans,450.00,,No,pokojovka,"A: Philodendron hederaceum var. hederaceum, B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"300-500, cistsi-vzduch, do-chodby, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, malapokojovka, nizkanarocnost, posilame, previsle, pronarocne, s-okrasnym-listem, svetlemisto, zacatecnici",2021-09-17T17:00:10+02:00,2021-04-14T19:41:22+02:00,2024-11-13T16:12:52+01:00," Rostlinu ti pošleme i za Prahu, pokud není květináč větší než 14 cm, to je maximum. U větších rostlin je tak možné zaslat ji pouze kurýrem po Praze (Liftago) nebo osobní odběr v našem studiu. Děkujeme moc za pochopení. ",https://cdn.shopify.com/s/files/1/2581/0526/products/iMXefQ1E.jpg?v=1658324257,iMXefQ1E.jpg
Aloe vera - Plastový (v ceně),https://www.pokojovky.co//products/aloe-vera,380.00,,No,pokojovka,"A: Aloe vera, B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"300-500, cistsi-vzduch, deti-a-zvirata, do-kuchyne, do-obyvaku, kaktusy-a-sukulenty, leto, malapokojovka, nizkanarocnost, posilame, primeslunce, zacatecnici",2021-09-17T17:00:10+02:00,2020-06-27T21:19:35+02:00,2024-11-13T16:12:52+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/UnB4IdbA.jpg?v=1636639408,UnB4IdbA.jpg
Šplhavnice global green - Plastový (v ceně),https://www.pokojovky.co//products/splhavnice-global-green,350.00,,No,pokojovka,"A: Epipremnum aureum 'Global Green', B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"300-500, cistsi-vzduch, do-chodby, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, malapokojovka, malosvetla, nizkanarocnost, Novinka, novinkynovinky, posilame, previsle, s-okrasnym-listem, svetlemisto, zacatecnici",2022-05-13T12:33:21+02:00,2022-05-13T12:28:20+02:00,2024-11-13T16:12:52+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/91JcfC3I.jpg?v=1652438036,91JcfC3I.jpg
