PRODUCT,URL,PRICE,COMPARE_AT_PRICE,STOCK,CATEGORY,PRODUCTNO,BARCODE,WEIGHT,WEIGHT_UNIT,REQUIRES_SHIPPING,TAXABLE,VENDOR,TAGS,PUBLISHED_AT,CREATED_AT,UPDATED_AT,DESCRIPTION,IMGURL,IMAGE_FILENAME
Aglaonema Snow White - 12 cm,https://dmp.cz//products/aglaonema-snow-white,799.00,,No,Rostlina,MM-MEC-0114,,,,Yes,Yes,DMP,"12 cm, 20 - 40 cm, Aglaonema, Aroid, Hodně, Panašované rostliny, Pro pokročilé, propojeni, Rostlina, Vyprodáno, Čističky vzduchu",2021-11-14T16:01:42+01:00,2021-10-05T12:30:38+02:00,2024-11-13T15:24:34+01:00,"Balení obsahuje rostlinu v plastovém květináči.
O rostlině:Aglaonema (také Chinese evergreen nebo i „spící panna“) je známá především díky svým krásně zbarveným kopinatým listům, které vyrůstají v trsech. Tento konkrétní druh ‚sněhově bílé‘ aglaonemy zaujme hlavně díky opravdu bíle (až lehce do žluta) zbarvenými listy, které mají zelené okraje i řapíky. V létě se může u rostliny objevit jemné květenství žlutých nebo bílých toulců, které se ale po odkvětu promění v jedovaté bobule.Aglaonema patří mezi oblíbené, rychle rostoucí a velice nenáročné pokojové rostliny, nicméně tento kultivar je vzhledem k svým bílým listům náročný na světlo.
Náročnost: Pro začátečníkyČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ano
Přibližná výška rostliny s květináčem: 30 cmPrůměr květináče: 10 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.
Více o aglaonemách jsme napsali v našem článku.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/aglaonema-snowwhite-01_a1db965d-20e9-4b23-8203-9f4532503c97.jpg?v=1698670285,
Aglaonema Maria Christina - 12 cm,https://dmp.cz//products/aglaonema-maria-christina,689.00,,No,Rostlina,MM-DUY28,,,,Yes,Yes,DMP,"12 cm, 20 - 40 cm, Aglaonema, Aroid, Pro začátečníky, propojeni, Rostlina, Středně, Vyprodáno, Čističky vzduchu",2023-06-13T10:46:33+02:00,2020-08-19T11:13:23+02:00,2024-11-13T15:24:34+01:00,"Balení obsahuje rostlinu v plastovém květináči.
O rostlině:Aglaonema nazývaná jako „spící panna“ nebo Chinese evergreen plant je vytrvalá bylina z rodu áronovitých obvykle se skvrnitými kopinatými listy (nejčastěji bílo-zelenými nebo červeno-zelenými). Druh Aglaonema Maria Christina má krásné zeleno stříbřité listy rostoucí do výšky (druh Maria rostě spíše do šířky). 
Má drobné květy a jejím plodem jsou jedovaté bobule. Pochází ze stinných tropických pralesů jihovýchodní Asie. S květy se u této pokojové rostliny setkáme pouze v létě a jejich barva je bílá nebo žlutá. V domorodých podmínkách má svůj význam i v medicíně, protože je podáván k zevnímu ošetření různých hmyzích bodnutí, uštknutí hadů nebo vředů. 
Náročnost: Pro začátečníkyČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ano
Přibližná výška rostliny s květináčem: 25 cm Průměr květináče: 12 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.
Více o aglaonemách jsme napsali v našem článku.




Přelití: Příliš mnoho vody může způsobit uhnívání kořenů, žloutnutí a opadávání listů.
Hnědnutí okrajů listů, pokroucení: Chlad a průvan. 
Uschlé listy, hnědnutí jejich špiček: Příliš suchý vzduch. 
Hnědé skvrny na listech: Spálení listů od přímého slunce. 

Svilušky (při nadmíře světla), červci, mšice, štítenky: Řešíme speciálními postřiky.Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.





",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/aglaonema-maria-christina-12cm-01.jpg?v=1687330182,
Aglaonema Green Lipstick - 12 cm,https://dmp.cz//products/aglaonema-green-lipstick-12cm,549.00,,No,Rostlina,MM-OK25,,,,Yes,Yes,DMP,"12 cm, 20 - 40 cm, Aglaonema, Aroid, Pro začátečníky, propojeni, Rostlina, Středně, Vyprodáno, Čističky vzduchu",2023-04-27T13:01:56+02:00,2021-11-05T12:13:51+01:00,2024-11-13T15:24:34+01:00,"Balení obsahuje rostlinu v plastovém květináči.
O rostlině:Aglaonema (také Chinese evergreen nebo i „spící panna“) je známá především díky svým krásně zbarveným kopinatým listům, které vyrůstají v trsech. Tento konkrétní druh je zajímavou novinkou v rodině Aglaonem, která zaujme světle zelenými listy se žlutou žilnatinou a bílými řapíky. Nádherná rostlina, která bude ozdobou každého stanoviště.V létě se mohou objevit jemné květy v podobě žlutých nebo bílých toulců, které se ale po odkvětu promění v jedovaté bobule. Aglaonema patří mezi oblíbené, rychle rostoucí a velice nenáročné pokojové rostliny.
Náročnost: Pro začátečníkyČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: AnoPřibližná výška rostliny s květináčem: 30 cmPrůměr květináče: 12 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.
Více o aglaonemách jsme napsali v našem článku.",https://cdn.shopify.com/s/files/1/0273/3716/2865/products/aglaonema-greenlipstick-01.jpg?v=1646040689,
Aglaonema Pink Star - 19 cm,https://dmp.cz//products/aglaonema-lady-valentine,1299.00,,No,Rostlina,MM-MM11,,,,Yes,Yes,DMP,"19 cm, 20 - 40 cm, Aglaonema, Aroid, Hodně, Panašované rostliny, Pro začátečníky, propojeni, Raritky, Rostlina, Středně, Vyprodáno, Čističky vzduchu",2023-08-01T13:51:43+02:00,2021-03-04T12:44:24+01:00,2024-11-13T15:24:34+01:00,"Balení obsahuje rostlinu v plastovém květináči.O rostlině:Agalonema nazývaná jako „spící panna“ nebo Chinese evergreen plant je vytrvalá bylina z rodu áronovitých obvykle se skvrnitými kopinatými listy (nejčastěji bílo-zelenými nebo červeno-zelenými). Druh Aglaonema Pink Star zaujme svými sytě růžovo-červenými listy se zelenými okraji a fleky. Bývá označována také jako Lucky plant (podle Feng Shui), tedy rostlina, která přináší štěstí a finanční úspěchy.
Má drobné květy a jejím plodem jsou jedovaté bobule. Pochází ze stinných tropických pralesů jihovýchodní Asie. S květy se u této pokojové rostliny setkáme pouze v létě a jejich barva je bílá nebo žlutá. V domorodých podmínkách má svůj význam i v medicíně, protože je podáván k zevnímu ošetření různých hmyzích bodnutí, uštknutí hadů nebo vředů.  
Náročnost: Pro začátečníkyČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ano
Přibližná výška rostliny s květináčem: 35 cmPrůměr květináče: 19 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.
Více o aglaonemách jsme napsali v našem článku.




Přelití: Příliš mnoho vody může způsobit uhnívání kořenů, žloutnutí a opadávání listů.
Hnědnutí okrajů listů, pokroucení: Chlad a průvan. 
Uschlé listy, hnědnutí jejich špiček: Příliš suchý vzduch. 
Hnědé skvrny na listech: Spálení listů od přímého slunce. 
Svilušky (při nadmíře světla), červci, mšice, štítenky: Řešíme speciálními postřiky




",https://cdn.shopify.com/s/files/1/0273/3716/2865/products/aglaonema-pinkstar-01.jpg?v=1637151934,
Aglaonema Lemon Mint 'Key Lime' - 12 cm,https://dmp.cz//products/aglaonema-lemon-mint-key-lime-12cm,799.00,,No,Rostlina,MM-AGLA-LIME,,,,Yes,Yes,DMP,"12 cm, 20 - 40 cm, Aglaonema, Aroid, Pro začátečníky, propojeni, Rostlina, Středně, Vyprodáno, Čističky vzduchu",2023-06-08T10:35:34+02:00,2023-06-08T08:20:41+02:00,2024-11-13T15:24:34+01:00,"Balení obsahuje rostlinu v plastovém květináči.
O rostlině:Aglaonema (také Chinese evergreen nebo i „spící panna“) je známá především díky svým krásně zbarveným kopinatým listům, které vyrůstají v trsech. Tento konkrétní druh je naprosto úchvatnou směsí odstínů zelené barvy. Listům dominuje mentolově zelená barva, která je protkána sytě zelenými skvrnami a kontrastní nažloutnou žilnatinou.
Aglaonema patří mezi oblíbené, rychle rostoucí a velice nenáročné pokojové rostliny, které však rostou pomaleji.
Náročnost: Pro začátečníkyČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ne
Přibližná výška rostliny s květináčem: 40 cmPrůměr květináče: 12 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.
Více o aglaonemách jsme napsali v našem článku.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/aglaonema-lemon-mint-12cm-01.jpg?v=1686213258,
Aglaonema Red Valentine 'baby' - 6 cm,https://dmp.cz//products/aglaonema-red-valentine-baby,249.00,,No,Rostlina,MM-LUN50,,,,Yes,Yes,DMP,"6 cm, Aglaonema, Aroid, Baby pokojovky, do 20 cm, Nesdílené, novinka, Panašované rostliny, Pro začátečníky, propojeni, Rostlina, Středně, Tip na dárek, Vyprodáno, Čističky vzduchu",2024-08-26T10:19:27+02:00,2024-08-26T10:07:32+02:00,2024-11-13T15:24:34+01:00,"Balení obsahuje rostlinu v plastovém květináči.
O rostlině:Aglaonema (také Chinese evergreen – čínská stálezelená rostlina) je kopinatá rostlina okrasná svými krásně zbarvenými listy, které vyrůstají v trsech, pocházející z oblasti jihovýchodní Asie. V létě se může u rostliny objevit jemné květenství žlutých nebo bílých toulců, které se po odkvětu mohou změnit v jedovaté bobule. 
Aglaonema Red Valentine je elegantní pokojová rostlina známá svými nádhernými listy, které kombinují sytě růžové odstíny s tmavě zeleným lemováním. Tato rostlina je nenáročná na péči a skvěle se hodí do interiérů s nižším osvětlením. Díky svému exotickému vzhledu dodá každému prostoru nádech luxusu a barevné oživení.
Náročnost: Pro začátečníkyČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ano
Přibližná výška rostliny s květináčem: 12 cmPrůměr květináče: 6 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.
Více o aglaonemách jsme napsali v našem článku.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Aglaonema-Red-Valentine.jpg?v=1724660310,
Aglaonema Pink Princess 'S' - 12 cm,https://dmp.cz//products/aglaonema-pink-princess-s,599.00,,No,Rostlina,MM-MEC-0268,,,,Yes,Yes,DMP,"20 - 40 cm, Aglaonema, Aroid, Hodně, novinka, Panašované rostliny, Pro začátečníky, propojeni, Raritky, Rostlina, Středně, Vyprodáno, Čističky vzduchu",2024-09-11T16:37:11+02:00,2024-09-11T15:22:24+02:00,2024-11-13T15:24:34+01:00,"Balení obsahuje rostlinu v plastovém květináči.O rostlině:Aglaonema Pink Princess je atraktivní pokojová rostlina, která zaujme svými výraznými listy s růžovými a zelenými pruhy. Je ideální volbou pro oživení interiéru, protože je nenáročná na péči a snáší stinná místa. Tato rostlina prospívá při běžné pokojové teplotě a vlhkosti, vyžaduje pravidelné zalévání a jemné rosení. Aglaonema Pink Princess přináší do vašeho domova nádech exotiky a elegance.




Náročnost: Pro začátečníkyČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ano




Přibližná výška rostliny s květináčem: 30 cmPrůměr květináče: 12 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.
Více o aglaonemách jsme napsali v našem článku.




Přelití: Příliš mnoho vody může způsobit uhnívání kořenů, žloutnutí a opadávání listů.
Hnědnutí okrajů listů, pokroucení: Chlad a průvan. 
Uschlé listy, hnědnutí jejich špiček: Příliš suchý vzduch. 
Hnědé skvrny na listech: Spálení listů od přímého slunce. 
Svilušky (při nadmíře světla), červci, mšice, štítenky: Řešíme speciálními postřiky




",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Aglaonema-Pink-Princess-S.jpg?v=1726063522,
Aglaonema Prosperity 'S' - 12 cm,https://dmp.cz//products/aglaonema-prosperity-s,799.00,,No,Rostlina,MM-MEC-0271,,,,Yes,Yes,DMP,"12 cm, 20 - 40 cm, Aglaonema, Aroid, Hodně, novinka, Panašované rostliny, Pro začátečníky, propojeni, Raritky, Rostlina, Středně, Vyprodáno, Čističky vzduchu",2024-09-11T16:43:26+02:00,2024-09-11T16:38:14+02:00,2024-11-13T15:24:34+01:00,"Balení obsahuje rostlinu v plastovém květináči.O rostlině:
Aglaonema Prosperity je elegantní pokojová rostlina s velkými, lesklými listy v kombinaci tmavě zelené a krémově bílé barvy s jemným růžovým žilkováním. Je ideální pro oživení jakéhokoli interiéru a hodí se i do míst s nižší úrovní osvětlení. Tato nenáročná rostlina vyžaduje minimální péči, mírnou zálivku a dobře se přizpůsobí běžným podmínkám v domácnosti. Aglaonema Prosperity dodává prostoru svěžest a nádech exotické krásy.
Náročnost: Pro začátečníkyČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ano
Přibližná výška rostliny s květináčem: 25 cmPrůměr květináče: 12 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.
Více o aglaonemách jsme napsali v našem článku.




Přelití: Příliš mnoho vody může způsobit uhnívání kořenů, žloutnutí a opadávání listů.
Hnědnutí okrajů listů, pokroucení: Chlad a průvan. 
Uschlé listy, hnědnutí jejich špiček: Příliš suchý vzduch. 
Hnědé skvrny na listech: Spálení listů od přímého slunce. 
Svilušky (při nadmíře světla), červci, mšice, štítenky: Řešíme speciálními postřiky




",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Aglaonema-Prosperity-S.jpg?v=1726065610,
Aglaonema Snowflake 'baby' - 6 cm,https://dmp.cz//products/aglaonema-snowflake-baby,199.00,,No,Rostlina,MM-MEC-0269,,,,Yes,Yes,DMP,"6 cm, Aglaonema, Aroid, Baby pokojovky, do 20 cm, Hodně, novinka, Panašované rostliny, Pro pokročilé, propojeni, Rostlina, Vyprodáno, Čističky vzduchu",2024-09-11T16:36:47+02:00,2024-09-11T16:28:26+02:00,2024-11-13T15:24:34+01:00,"Balení obsahuje rostlinu v plastovém květináči.
O rostlině:Aglaonema Snowflake je krásná pokojová rostlina s nápadnými listy, které kombinují světlé zelené a bílé odstíny, připomínající vločky sněhu. Je vhodná i pro méně osvětlené místnosti, kde rozzáří prostor svou svěží barvou. Tato rostlina je nenáročná na údržbu, vyžaduje mírnou zálivku a prosperuje v běžných pokojových podmínkách. Aglaonema Snowflake přináší do interiéru klid a harmonii s nádechem přírody.
Náročnost: Pro začátečníkyČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ano
Přibližná výška rostliny s květináčem: 5 cmPrůměr květináče: 6 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.
Více o aglaonemách jsme napsali v našem článku.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Aglaonema-Snowflake-baby.jpg?v=1726065149,
Aglaonema Silver Queen Compact 'S' - 14 cm,https://dmp.cz//products/aglaonema-silver-queen-compact-s,699.00,,No,Rostlina,MM-MEC-0146,,,,Yes,Yes,DMP,"14 cm, 40 - 60 cm, Aglaonema, Aroid, novinka, Pro začátečníky, propojeni, Rostlina, Středně, Vyprodáno, Čističky vzduchu",2024-09-13T15:11:11+02:00,2024-09-13T15:04:59+02:00,2024-11-13T15:24:34+01:00,"Balení obsahuje rostlinu v plastovém květináči.
O rostlině:
Aglaonema Silver Queen Compact je kompaktní a elegantní pokojová rostlina, která zaujme svými krásně stříbřitými listy s tmavě zelenými okraji. Tento kultivar je ideální pro menší prostory díky své menší velikosti, přičemž zachovává všechny výhody větších Aglaonema – snadnou údržbu a odolnost vůči slabšímu osvětlení. Aglaonema Silver Queen Compact vyžaduje minimální péči, stačí mírná zálivka a standardní pokojové podmínky. Je skvělou volbou pro ty, kteří chtějí do svého interiéru přidat kousek elegance s minimálním úsilím.
Náročnost: Pro začátečníkyČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ano
Přibližná výška rostliny s květináčem: 45 cmPrůměr květináče: 14 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.
Více o aglaonemách jsme napsali v našem článku.




Přelití: Příliš mnoho vody může způsobit uhnívání kořenů, žloutnutí a opadávání listů.
Hnědnutí okrajů listů, pokroucení: Chlad a průvan. 
Uschlé listy, hnědnutí jejich špiček: Příliš suchý vzduch. 
Hnědé skvrny na listech: Spálení listů od přímého slunce. 
Svilušky (při nadmíře světla), červci, mšice, štítenky: Řešíme speciálními postřiky.




",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Aglaonema-silver-queen-compact.jpg?v=1726232777,
Aglaonema Pictus Tricolor 'baby' - 6 cm,https://dmp.cz//products/aglaonema-pictus-tricolor-baby,649.00,,No,Rostlina,MM-MEC-0176,,,,Yes,Yes,DMP,"6 cm, Aglaonema, Aroid, do 20 cm, novinka, Pro začátečníky, propojeni, Rostlina, Středně, Vyprodáno, Čističky vzduchu",2024-09-13T15:02:15+02:00,2024-09-13T14:52:40+02:00,2024-11-13T15:24:34+01:00,"Balení obsahuje rostlinu v plastovém květináči.
O rostlině:Aglaonema Silver Bay, česky známá jako Aglaonema, patří do čeledi áronovitých a zahrnuje několik druhů dekorativních rostlin pocházejících z tropických oblastí Asie. Tento vytrvalý druh je ceněný pro své široké, oválné listy se stříbrným panašováním, které jsou lemovány tmavě zeleným okrajem. Stonek rostliny postupně dřevnatí, zatímco nové výhonky jsou obvykle světle zelené a hladké. Aglaonema Silver Bay se dobře tvaruje a je ideální pro pěstování v interiéru, kde se přizpůsobuje nižší hladině světla. Díky své nenáročnosti a atraktivnímu vzhledu je oblíbenou volbou pro oživení domácích i kancelářských prostor.
Náročnost: Pro začátečníkyČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ano
Přibližná výška rostliny s květináčem: 10 cmPrůměr květináče: 6 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.
Více o aglaonemách jsme napsali v našem článku.




Přelití: Příliš mnoho vody může způsobit uhnívání kořenů, žloutnutí a opadávání listů.
Hnědnutí okrajů listů, pokroucení: Chlad a průvan. 
Uschlé listy, hnědnutí jejich špiček: Příliš suchý vzduch. 
Hnědé skvrny na listech: Spálení listů od přímého slunce. 
Svilušky (při nadmíře světla), červci, mšice, štítenky: Řešíme speciálními postřiky.




",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Aglaonema-Pictus-Tricolor.jpg?v=1726232049,
Aglaonema Christina 'S' - 14 cm,https://dmp.cz//products/aglaonema-christina-s,649.00,,No,Rostlina,MM-MEC-0281,,,,Yes,Yes,DMP,"14 cm, 20 - 40 cm, Aglaonema, Aroid, novinka, Pro začátečníky, propojeni, Rostlina, Středně, Vyprodáno, Čističky vzduchu",2024-09-13T14:50:29+02:00,2024-09-13T14:28:21+02:00,2024-11-13T15:24:34+01:00,"Balení obsahuje rostlinu v plastovém květináči.
O rostlině:Aglaonema nazývaná jako „spící panna“ nebo Chinese evergreen plant je vytrvalá bylina z rodu áronovitých obvykle se skvrnitými kopinatými listy (nejčastěji bílo-zelenými nebo červeno-zelenými). 

Aglaonema Christina je elegantní pokojová rostlina s atraktivními, stříbřitě zelenými listy, které jsou jemně žíhané tmavšími odstíny. Tento druh Aglaonema se vyznačuje svou odolností vůči nízkému osvětlení, což z něj činí ideální volbu pro méně osvětlené prostory. Snadno se udržuje, vyžaduje mírnou zálivku a prosperuje při běžných pokojových teplotách. Aglaonema Christina přináší do vašeho interiéru sofistikovaný vzhled a svěžest s minimálním úsilím.
Náročnost: Pro začátečníkyČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ano
Přibližná výška rostliny s květináčem: 35 cmPrůměr květináče: 14 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.
Více o aglaonemách jsme napsali v našem článku.




Přelití: Příliš mnoho vody může způsobit uhnívání kořenů, žloutnutí a opadávání listů.
Hnědnutí okrajů listů, pokroucení: Chlad a průvan. 
Uschlé listy, hnědnutí jejich špiček: Příliš suchý vzduch. 
Hnědé skvrny na listech: Spálení listů od přímého slunce. 

Svilušky (při nadmíře světla), červci, mšice, štítenky: Řešíme speciálními postřiky.Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.





",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Aglaonema-Christina.jpg?v=1726230535,
Aglaonema Cutlass 'S' - 12 cm,https://dmp.cz//products/aglaonema-cutlass-s,649.00,,No,Rostlina,MM-MEC-0279,,,,Yes,Yes,DMP,"12 cm, 20 - 40 cm, Aglaonema, Aroid, novinka, Pro začátečníky, propojeni, Rostlina, Středně, Vyprodáno, Čističky vzduchu",2024-09-13T14:14:22+02:00,2024-09-13T14:07:42+02:00,2024-11-13T15:24:34+01:00,"Balení obsahuje rostlinu v plastovém květináči.
O rostlině:Aglaonema nazývaná jako „spící panna“ nebo Chinese evergreen plant je vytrvalá bylina z rodu áronovitých obvykle se skvrnitými kopinatými listy (nejčastěji bílo-zelenými nebo červeno-zelenými). 




Aglaonema Cutlass je elegantní pokojová rostlina s dlouhými, úzkými listy v odstínech světle zelené a stříbřité barvy, které vytvářejí jemný a vzdušný vzhled. Skvěle se hodí do místností s nižším osvětlením a přináší do prostoru svěžest a klid. Tato nenáročná rostlina vyžaduje jen mírnou zálivku a dobře snáší běžné pokojové podmínky. Aglaonema Cutlass je perfektní volbou pro ty, kteří hledají nenáročnou a působivou zeleň do svého interiéru.
Náročnost: Pro začátečníkyČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ano




Přibližná výška rostliny s květináčem: 35 cmPrůměr květináče: 12 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.
Více o aglaonemách jsme napsali v našem článku.




Přelití: Příliš mnoho vody může způsobit uhnívání kořenů, žloutnutí a opadávání listů.
Hnědnutí okrajů listů, pokroucení: Chlad a průvan. 
Uschlé listy, hnědnutí jejich špiček: Příliš suchý vzduch. 
Hnědé skvrny na listech: Spálení listů od přímého slunce. 
Svilušky (při nadmíře světla), červci, mšice, štítenky: Řešíme speciálními postřiky.




",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Aglaonema-Cutlass.jpg?v=1726229457,
Aglaonema Diamond Bay 'M' - 17 cm,https://dmp.cz//products/aglaonema-diamond-bay-m,899.00,,No,Rostlina,MM-MEC-0274,,,,Yes,Yes,DMP,"17 cm, 40 - 60 cm, Aglaonema, Aroid, novinka, Pro začátečníky, propojeni, Rostlina, Středně, Vyprodáno, Čističky vzduchu",2024-09-13T13:10:44+02:00,2024-09-13T12:59:48+02:00,2024-11-13T15:24:34+01:00,"Balení obsahuje rostlinu v plastovém květináči.
O rostlině: Aglaonema Diamond Bay je půvabná pokojová rostlina s dlouhými, elegantními listy v odstínech stříbřitě zelené s tmavě zeleným lemováním. Je ideální pro rozjasnění interiéru, a to i v prostorách s nižším osvětlením. Tato nenáročná rostlina vyžaduje minimální péči, mírnou zálivku a dobře se přizpůsobí běžným domácím podmínkám. Aglaonema Diamond Bay přináší do domova stylový akcent a harmonii.
Náročnost: Pro začátečníkyČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ano
Přibližná výška rostliny s květináčem: 55 cmPrůměr květináče: 17 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.
Více o aglaonemách jsme napsali v našem článku.




Přelití: Příliš mnoho vody může způsobit uhnívání kořenů, žloutnutí a opadávání listů.
Hnědnutí okrajů listů, pokroucení: Chlad a průvan. 
Uschlé listy, hnědnutí jejich špiček: Příliš suchý vzduch. 
Hnědé skvrny na listech: Spálení listů od přímého slunce. 
Svilušky (při nadmíře světla), červci, mšice, štítenky: Řešíme speciálními postřiky.




",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Aglaonema-Diamond-Bay-M.jpg?v=1726225266,
